,Unnamed: 0,Z1_ActualPosition,X1_OutputCurrent,M1_sequence_number,S1_ActualPosition,Y1_OutputCurrent,S1_OutputCurrent,M1_CURRENT_FEEDRATE,X1_DCBusVoltage,X1_OutputVoltage,clamp_pressure,Y1_DCBusVoltage,Y1_OutputVoltage
3395,5827,28.7,325.0,60.0,1050.0,324.0,320.0,6.0,0.0749,11.0,4.0,0.0579,9.91
3396,1537,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
3397,20426,29.7,326.0,45.0,-425.0,325.0,321.0,20.0,0.153,33.9,3.0,0.0186,2.89
3398,17133,55.7,330.0,0.0,2150.0,329.0,330.0,50.0,0.047,7.94,3.0,0.0326,3.18
3399,6110,29.7,324.0,2.0,-587.0,323.0,320.0,6.0,0.0882,6.97,4.0,0.131,14.2
3400,17171,29.7,327.0,35.0,2110.0,325.0,323.0,3.0,0.0857,10.1,3.0,0.0529,6.76
3401,15416,29.7,327.0,40.0,435.0,326.0,324.0,3.0,0.105,9.53,4.0,0.0762,5.32
3402,829,27.5,326.0,106.0,-397.0,325.0,322.0,6.0,0.0893,12.3,4.0,0.15,8.65
3403,24474,27.7,327.0,104.0,-87.9,326.0,318.0,3.0,0.0797,7.77,2.5,0.0773,8.23
3404,1482,119.0,324.0,0.0,905.0,326.0,322.0,50.0,2.78e-19,0.0,4.0,2.69e-19,0.0
3405,10687,29.5,327.0,22.0,-1280.0,326.0,321.0,3.0,0.0434,4.81,4.0,0.069,11.2
3406,4560,119.0,325.0,0.0,339.0,323.0,327.0,50.0,0.171,71.5,2.5,0.212,72.2
3407,3965,28.5,326.0,61.0,-1790.0,325.0,319.0,6.0,0.0846,5.93,3.0,0.0753,12.3
3408,25045,28.7,327.0,87.0,-1510.0,326.0,317.0,3.0,0.12,10.7,2.5,0.0455,2.13
3409,17773,29.7,327.0,43.0,-1530.0,325.0,320.0,3.0,0.053,7.52,3.0,0.0962,11.0
3410,10009,55.5,330.0,0.0,136.0,328.0,330.0,50.0,0.0446,5.78,4.0,0.0274,2.64
3411,2256,119.0,325.0,0.0,905.0,326.0,323.0,50.0,2.78e-19,0.0,4.0,2.69e-19,0.0
3412,17278,27.7,327.0,117.0,566.0,326.0,323.0,3.0,0.0869,6.04,3.0,0.0969,9.67
3413,16209,28.7,327.0,59.0,1880.0,326.0,316.0,3.0,0.107,8.31,4.0,0.0782,7.97
3414,146,29.5,325.0,26.0,249.0,324.0,319.0,6.0,0.0533,6.95,4.0,0.0706,12.5
3415,5919,27.7,325.0,128.0,5.56,324.0,315.0,6.0,0.103,14.1,4.0,0.0427,1.48
3416,3416,28.5,326.0,77.0,-1030.0,325.0,321.0,6.0,0.0877,12.9,3.0,0.0688,8.66
3417,1396,119.0,325.0,0.0,905.0,326.0,323.0,50.0,2.78e-19,0.0,4.0,2.69e-19,0.0
3418,21846,55.7,330.0,0.0,-1720.0,329.0,330.0,50.0,0.0221,1.55,2.5,0.0241,0.755
3419,10912,55.5,330.0,0.0,136.0,328.0,330.0,50.0,0.0398,4.89,4.0,0.0285,3.93
3420,600,28.5,326.0,79.0,-1620.0,325.0,322.0,6.0,0.108,11.6,4.0,0.0985,9.66
3421,9043,55.7,328.0,0.0,-978.0,326.0,327.0,50.0,0.0507,2.69,4.0,0.0238,1.42
3422,6503,55.7,325.0,38.0,229.0,324.0,328.0,6.0,0.0748,15.1,4.0,0.0792,7.38
3423,12190,29.5,327.0,14.0,208.0,325.0,319.0,3.0,0.109,11.5,3.0,0.0211,2.21
3424,6453,28.7,325.0,128.0,-2120.0,324.0,317.0,6.0,0.0867,13.2,4.0,0.0423,1.19
3425,23947,29.7,327.0,2.0,-1240.0,326.0,323.0,3.0,0.055,9.44,2.5,0.058,7.24
3426,16052,29.7,327.0,22.0,-1370.0,326.0,323.0,3.0,0.038,5.0,4.0,0.039,8.61
3427,24469,27.7,327.0,104.0,-115.0,326.0,319.0,3.0,0.0704,5.09,2.5,0.112,9.5
3428,11208,27.5,327.0,117.0,-1270.0,325.0,323.0,3.0,0.101,11.1,4.0,0.0583,3.81
3429,24242,29.7,327.0,2.0,2030.0,326.0,321.0,3.0,0.0966,7.24,2.5,0.0224,1.94
3430,1271,119.0,324.0,0.0,905.0,326.0,323.0,50.0,2.78e-19,0.0,4.0,2.69e-19,0.0
3431,9572,27.7,324.0,121.0,-1320.0,323.0,315.0,12.0,0.12,21.9,4.0,0.0984,7.08
3432,13933,55.5,329.0,0.0,-2060.0,328.0,329.0,50.0,0.0452,7.43,3.0,0.0262,2.89
3433,15475,27.7,327.0,103.0,1480.0,325.0,323.0,3.0,0.0965,9.35,4.0,0.102,8.89
3434,24534,29.7,327.0,38.0,-1570.0,326.0,324.0,3.0,0.0469,5.09,2.5,0.106,11.8
3435,4049,55.5,329.0,0.0,1550.0,328.0,329.0,50.0,0.055,2.63,3.0,0.0272,1.61
3436,8220,119.0,328.0,0.0,-2050.0,326.0,327.0,50.0,0.0244,1.05,4.0,0.0189,2.12
3437,21807,27.5,327.0,105.0,-2110.0,326.0,321.0,3.0,0.0799,7.81,2.5,0.0993,6.2
3438,10792,27.5,327.0,2.0,15.3,325.0,324.0,3.0,0.0444,4.6,4.0,0.0997,10.1
3439,11445,27.5,327.0,98.0,1120.0,326.0,324.0,3.0,0.0661,8.08,4.0,0.133,10.2
3440,11634,28.5,326.0,75.0,-704.0,325.0,322.0,3.0,0.0811,9.18,4.0,0.0782,7.6
3441,3517,29.5,326.0,20.0,551.0,325.0,322.0,6.0,0.106,14.4,3.0,0.0572,6.46
3442,6396,27.7,325.0,128.0,123.0,324.0,317.0,6.0,0.0748,5.82,4.0,0.0573,12.4
3443,941,27.5,326.0,119.0,201.0,324.0,323.0,6.0,0.0445,3.39,4.0,0.148,17.0
3444,24991,55.7,330.0,0.0,-1730.0,328.0,329.0,50.0,0.0677,3.66,2.5,0.0301,2.0
3445,12295,28.5,327.0,71.0,1070.0,326.0,323.0,3.0,0.062,8.85,3.0,0.0233,0.724
3446,18418,55.7,330.0,0.0,2150.0,328.0,330.0,50.0,0.0441,8.04,3.0,0.029,5.28
3447,21948,28.5,327.0,58.0,-2130.0,326.0,320.0,3.0,0.101,10.3,2.5,0.0206,1.45
3448,23449,28.7,327.0,63.0,616.0,326.0,321.0,3.0,0.0597,7.71,2.5,0.0505,7.92
3449,25080,29.7,327.0,44.0,-927.0,325.0,318.0,3.0,0.0782,5.18,2.5,0.0637,6.6
3450,5932,119.0,328.0,0.0,-978.0,327.0,327.0,50.0,0.0174,1.71,4.0,0.0253,0.593
3451,12296,29.5,327.0,2.0,1530.0,326.0,324.0,3.0,0.07,9.55,3.0,0.103,8.14
3452,4646,29.5,326.0,2.0,-312.0,325.0,319.0,6.0,0.111,13.8,2.5,0.0961,9.87
3453,15450,27.7,327.0,118.0,-1230.0,325.0,320.0,3.0,0.0805,4.53,4.0,0.107,10.3
3454,3659,119.0,330.0,0.0,339.0,329.0,330.0,6.0,0.0184,2.62,3.0,0.0361,1.19
3455,18792,27.7,327.0,105.0,-474.0,326.0,317.0,3.0,0.0884,9.2,3.0,0.0965,7.77
3456,6799,119.0,328.0,0.0,-1220.0,327.0,328.0,20.0,0.0253,0.907,4.0,0.0172,0.739
3457,21160,28.5,327.0,68.0,-1110.0,326.0,321.0,3.0,0.0554,3.44,2.5,0.0595,8.3
3458,8299,119.0,327.0,0.0,-2050.0,326.0,328.0,50.0,0.0193,1.75,4.0,0.0183,1.45
3459,10546,27.5,327.0,96.0,1010.0,326.0,324.0,3.0,0.071,7.96,4.0,0.025,0.475
3460,19815,27.7,327.0,2.0,-1140.0,326.0,323.0,6.0,0.0963,11.5,3.0,0.0375,2.87
3461,18705,55.7,330.0,0.0,2150.0,329.0,330.0,50.0,0.0484,4.74,3.0,0.0307,1.07
3462,17231,55.7,330.0,0.0,2150.0,329.0,330.0,50.0,0.0577,2.91,3.0,0.0302,1.57
3463,14118,28.5,327.0,85.0,-1950.0,325.0,323.0,3.0,0.0517,5.78,3.0,0.0838,11.3
3464,8219,119.0,327.0,0.0,-2050.0,326.0,327.0,50.0,0.0215,2.61,4.0,0.0129,0.701
3465,5510,27.7,325.0,106.0,-1080.0,324.0,321.0,6.0,0.107,13.8,4.0,0.0987,6.79
3466,1301,28.5,325.0,78.0,1230.0,324.0,322.0,20.0,0.0845,21.1,4.0,0.113,26.8
3467,2431,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
3468,2037,119.0,328.0,2.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
3469,3457,55.5,329.0,0.0,1550.0,328.0,329.0,50.0,0.0521,2.34,3.0,0.0223,2.5
3470,1524,55.5,329.0,0.0,-2130.0,328.0,329.0,50.0,0.0533,3.68,4.0,0.0215,0.793
3471,5500,29.7,325.0,46.0,560.0,324.0,316.0,6.0,0.0926,13.7,4.0,0.0455,1.04
3472,17293,55.7,330.0,0.0,2150.0,329.0,330.0,50.0,0.0462,5.06,3.0,0.0295,0.854
3473,7463,29.7,324.0,47.0,843.0,322.0,314.0,20.0,0.0643,20.4,4.0,0.175,30.5
3474,19433,55.7,329.0,0.0,-927.0,328.0,329.0,50.0,0.0417,6.45,3.0,0.0269,3.0
3475,17783,28.7,327.0,62.0,32.4,326.0,323.0,3.0,0.0449,6.33,3.0,0.0932,10.2
3476,24303,27.7,327.0,128.0,-2010.0,326.0,319.0,3.0,0.0989,9.1,2.5,0.0534,3.52
3477,22028,27.5,327.0,98.0,1420.0,326.0,324.0,3.0,0.0574,6.32,2.5,0.0903,9.84
3478,9088,30.8,323.0,131.0,-1050.0,322.0,315.0,50.0,0.0554,2.93,4.0,0.0183,0.279
3479,19391,28.7,327.0,59.0,-119.0,325.0,321.0,6.0,0.0781,11.3,3.0,0.112,10.8
3480,4643,99.8,327.0,0.0,339.0,326.0,327.0,50.0,0.0234,7.14,2.5,0.017,3.73
3481,12571,46.1,329.0,7.0,136.0,327.0,329.0,50.0,0.135,29.5,3.0,0.18,49.7
3482,15181,27.7,327.0,101.0,1390.0,325.0,322.0,3.0,0.101,11.5,4.0,0.0582,6.62
3483,3036,27.5,327.0,122.0,1100.0,325.0,323.0,6.0,0.063,1.75,3.0,0.154,16.7
3484,16029,119.0,330.0,0.0,-2060.0,329.0,330.0,50.0,0.0192,3.42,4.0,0.0199,2.88
3485,5681,27.7,325.0,121.0,-288.0,324.0,318.0,6.0,0.112,12.4,4.0,0.0786,4.07
3486,19150,28.7,327.0,55.0,-273.0,326.0,323.0,6.0,0.0989,14.9,3.0,0.0246,3.3
3487,8576,29.7,324.0,14.0,402.0,323.0,318.0,12.0,0.0766,0.755,4.0,0.0261,2.52
3488,13893,27.5,327.0,126.0,1750.0,325.0,318.0,3.0,0.0864,7.99,3.0,0.126,7.06
3489,1293,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
3490,5914,27.7,325.0,126.0,-74.4,323.0,314.0,6.0,0.0713,13.6,4.0,0.139,13.8
3491,21117,29.5,327.0,37.0,431.0,326.0,323.0,3.0,0.0804,5.82,2.5,0.0904,8.15
3492,14774,29.7,327.0,23.0,-1110.0,325.0,318.0,3.0,0.103,10.5,4.0,0.0958,4.7
3493,13701,27.5,327.0,111.0,398.0,326.0,323.0,3.0,0.106,10.4,3.0,0.0216,1.22
3494,17299,55.7,330.0,0.0,2150.0,329.0,330.0,50.0,0.0464,4.08,3.0,0.0293,2.51
3495,16138,29.7,327.0,46.0,1210.0,326.0,321.0,3.0,0.084,10.3,4.0,0.0772,7.32
3496,11424,27.5,327.0,98.0,1170.0,325.0,323.0,3.0,0.0668,7.84,4.0,0.114,10.1
3497,9240,55.7,327.0,0.0,-978.0,326.0,328.0,50.0,0.0506,2.97,4.0,0.0303,0.347
3498,1564,29.5,326.0,2.0,649.0,324.0,323.0,20.0,0.0262,1.84,4.0,0.0762,25.7
3499,2931,27.5,326.0,111.0,531.0,325.0,317.0,6.0,0.0922,14.7,3.0,0.02,1.62
3500,2807,119.0,329.0,0.0,339.0,328.0,329.0,6.0,0.023,2.17,3.0,0.0186,0.695
3501,1007,27.5,326.0,126.0,553.0,324.0,321.0,6.0,0.0938,14.1,4.0,0.0746,10.6
3502,11145,119.0,330.0,0.0,-1960.0,329.0,330.0,50.0,0.021,1.52,4.0,0.0237,0.4
3503,19734,27.7,327.0,2.0,-1250.0,325.0,323.0,6.0,0.0508,0.293,3.0,0.0643,3.6
3504,13825,28.5,326.0,81.0,2030.0,325.0,322.0,3.0,0.162,13.5,3.0,0.0722,7.06
3505,6442,27.7,325.0,102.0,-1310.0,324.0,318.0,6.0,0.0927,14.3,4.0,0.0671,6.46
3506,9192,28.7,324.0,77.0,1940.0,323.0,321.0,12.0,0.0391,2.3,4.0,0.0822,20.3
3507,22628,27.5,327.0,117.0,-1010.0,326.0,324.0,3.0,0.082,8.76,2.5,0.0524,3.86
3508,17186,28.7,327.0,67.0,545.0,326.0,322.0,3.0,0.0539,7.3,3.0,0.0807,12.8
3509,7272,119.0,327.0,0.0,306.0,326.0,327.0,20.0,0.0228,1.16,4.0,0.0164,2.13
3510,616,28.5,325.0,81.0,-1530.0,324.0,316.0,6.0,0.0819,12.3,4.0,0.0883,4.15
3511,4010,29.5,326.0,2.0,705.0,324.0,321.0,6.0,0.0401,4.65,3.0,0.118,15.2
3512,25015,55.7,330.0,0.0,-1720.0,328.0,330.0,50.0,0.063,2.08,2.5,0.0296,1.57
3513,17954,29.7,327.0,19.0,331.0,325.0,322.0,3.0,0.0888,7.75,3.0,0.0955,9.98
3514,21465,55.7,330.0,0.0,-1720.0,329.0,330.0,50.0,0.0174,0.809,2.5,0.0219,3.98
3515,24677,34.9,329.0,7.0,455.0,326.0,329.0,50.0,0.109,29.8,2.5,0.172,49.4
3516,18021,27.7,327.0,119.0,886.0,326.0,317.0,3.0,0.0589,4.51,3.0,0.0879,8.54
3517,21213,29.5,327.0,47.0,1590.0,325.0,322.0,3.0,0.0589,4.68,2.5,0.143,10.7
3518,11696,28.5,327.0,2.0,58.5,325.0,319.0,3.0,0.0705,4.96,4.0,0.119,11.4
3519,8146,55.7,327.0,0.0,383.0,326.0,327.0,50.0,0.0507,2.4,4.0,0.0195,0.159
3520,9463,27.7,324.0,110.0,-1570.0,323.0,321.0,12.0,0.16,10.5,4.0,0.0278,2.3
3521,22592,29.4,327.0,96.0,1210.0,326.0,324.0,3.0,0.018,2.1,2.5,0.0159,3.78
3522,20025,119.0,330.0,0.0,2150.0,328.0,330.0,50.0,0.0222,0.679,3.0,0.0209,2.23
3523,2582,119.0,325.0,0.0,905.0,326.0,324.0,50.0,2.78e-19,0.0,4.0,2.69e-19,0.0
3524,12448,29.5,327.0,41.0,-1560.0,325.0,322.0,3.0,0.0738,9.9,3.0,0.114,10.8
3525,2450,119.0,325.0,0.0,905.0,326.0,323.0,50.0,2.78e-19,0.0,4.0,2.69e-19,0.0
3526,6364,29.7,325.0,30.0,-246.0,324.0,317.0,6.0,0.11,14.0,4.0,0.0206,1.9
3527,2959,27.5,327.0,120.0,899.0,325.0,320.0,6.0,0.0491,2.47,3.0,0.139,15.2
3528,11535,28.5,327.0,61.0,-2090.0,325.0,322.0,3.0,0.0578,6.65,4.0,0.131,9.0
3529,2859,35.0,326.0,90.0,-387.0,324.0,317.0,50.0,0.0615,2.47,3.0,0.0353,1.98
3530,11605,28.5,327.0,84.0,165.0,325.0,320.0,3.0,0.067,4.25,4.0,0.134,9.53
3531,9080,27.7,324.0,2.0,-1100.0,323.0,316.0,12.0,0.124,22.6,4.0,0.0264,1.67
3532,16214,27.7,327.0,120.0,-1050.0,326.0,322.0,3.0,0.101,10.9,4.0,0.0943,7.88
3533,8132,29.7,324.0,2.0,-1820.0,322.0,316.0,15.0,0.0398,5.69,4.0,0.178,28.9
3534,2911,119.0,329.0,0.0,339.0,328.0,329.0,6.0,0.0194,1.52,3.0,0.0199,1.96
3535,12426,28.5,327.0,77.0,1560.0,325.0,323.0,3.0,0.0845,8.24,3.0,0.112,9.91
3536,22567,27.5,327.0,122.0,-422.0,326.0,324.0,3.0,0.0624,5.06,2.5,0.0912,9.11
3537,11498,28.5,327.0,59.0,1900.0,325.0,319.0,3.0,0.0615,8.18,4.0,0.023,1.16
3538,2085,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
3539,6322,27.7,325.0,117.0,-538.0,324.0,321.0,6.0,0.101,13.0,4.0,0.0608,2.14
3540,23436,27.7,327.0,2.0,1810.0,326.0,323.0,3.0,0.0438,5.04,2.5,0.104,10.6
3541,17368,27.7,327.0,106.0,-405.0,326.0,324.0,3.0,0.0723,10.3,3.0,0.09,6.92
3542,6740,28.7,325.0,86.0,-59.8,324.0,316.0,20.0,0.121,35.2,4.0,0.014,1.73
3543,14541,29.7,327.0,19.0,-1760.0,326.0,324.0,3.0,0.061,6.39,4.0,0.0803,9.68
3544,18290,29.7,327.0,30.0,1770.0,326.0,321.0,3.0,0.0942,8.29,3.0,0.107,9.14
3545,18535,28.7,327.0,74.0,1160.0,326.0,324.0,3.0,0.0383,4.03,3.0,0.0556,8.99
3546,23446,28.7,327.0,2.0,600.0,325.0,321.0,3.0,0.0653,14.2,2.5,0.0934,5.43
3547,4008,119.0,329.0,0.0,339.0,328.0,329.0,6.0,0.0238,0.988,3.0,0.0219,3.47
3548,15003,28.7,327.0,66.0,-1650.0,326.0,322.0,3.0,0.102,8.0,4.0,0.0904,6.26
3549,2898,27.5,326.0,118.0,792.0,325.0,320.0,6.0,0.104,13.6,3.0,0.0614,3.39
3550,23156,55.7,330.0,0.0,-1720.0,328.0,330.0,50.0,0.0574,0.461,2.5,0.032,1.42
3551,7823,52.6,324.0,52.0,-1290.0,322.0,319.0,50.0,0.0221,4.65,4.0,0.0207,2.22
3552,3600,27.5,327.0,127.0,1290.0,325.0,323.0,6.0,0.0875,13.7,3.0,0.0355,2.79
3553,11016,29.5,327.0,43.0,805.0,325.0,322.0,3.0,0.0519,4.35,4.0,0.116,9.67
3554,16380,28.7,327.0,84.0,-35.7,325.0,318.0,3.0,0.0711,1.68,4.0,0.138,11.9
3555,16085,29.7,327.0,29.0,-536.0,325.0,321.0,3.0,0.109,10.5,4.0,0.0257,2.02
3556,18270,55.7,330.0,0.0,2150.0,328.0,330.0,50.0,0.06,3.3,3.0,0.0327,1.91
3557,308,29.5,326.0,45.0,1110.0,324.0,316.0,6.0,0.103,11.5,4.0,0.0785,12.5
3558,10962,29.5,327.0,48.0,1380.0,326.0,323.0,3.0,0.0473,3.92,4.0,0.0744,10.5
3559,23238,29.7,327.0,46.0,-788.0,325.0,323.0,3.0,0.0707,10.3,2.5,0.0355,4.94
3560,19975,28.7,327.0,68.0,388.0,326.0,323.0,6.0,0.0779,5.07,3.0,0.0537,12.4
3561,22562,27.5,327.0,122.0,-449.0,326.0,324.0,3.0,0.0756,7.85,2.5,0.11,9.72
3562,389,28.5,326.0,55.0,1550.0,325.0,322.0,6.0,0.171,16.7,4.0,0.026,3.74
3563,15097,27.7,327.0,98.0,1110.0,326.0,321.0,3.0,0.0745,7.79,4.0,0.04,8.79
3564,19278,28.7,327.0,61.0,-17.4,326.0,320.0,6.0,0.102,14.2,3.0,0.118,9.79
3565,13674,29.5,327.0,40.0,-1690.0,326.0,320.0,3.0,0.0817,8.42,3.0,0.0827,5.16
3566,2022,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
3567,18068,27.7,327.0,128.0,1940.0,326.0,324.0,3.0,0.0983,9.99,3.0,0.0407,1.69
3568,17423,29.7,327.0,43.0,-1470.0,326.0,321.0,3.0,0.0566,6.63,3.0,0.0914,11.3
3569,24955,29.7,327.0,42.0,-1100.0,325.0,317.0,3.0,0.0641,3.08,2.5,0.121,10.0
3570,21813,27.5,327.0,105.0,-2080.0,326.0,319.0,3.0,0.0772,8.4,2.5,0.0971,5.61
3571,18103,28.7,327.0,77.0,1510.0,326.0,322.0,3.0,0.0579,8.3,3.0,0.0793,7.89
3572,11101,28.5,327.0,81.0,-26.8,325.0,321.0,3.0,0.0813,7.38,4.0,0.104,7.05
3573,22426,28.5,327.0,71.0,-657.0,326.0,324.0,3.0,0.0673,7.28,2.5,0.117,11.5
3574,23992,28.7,327.0,85.0,-1620.0,326.0,319.0,3.0,0.0625,4.93,2.5,0.113,10.5
3575,11200,27.5,327.0,128.0,-129.0,326.0,323.0,3.0,0.0896,7.52,4.0,0.038,1.82
3576,6693,53.7,323.0,94.0,25.6,323.0,317.0,50.0,0.163,64.5,4.0,0.18,36.8
3577,10836,55.5,330.0,0.0,136.0,329.0,330.0,50.0,0.0403,5.42,4.0,0.0294,0.762
3578,17894,29.7,327.0,22.0,710.0,325.0,323.0,3.0,0.0497,3.37,3.0,0.0603,9.59
3579,4569,119.0,329.0,0.0,339.0,328.0,329.0,50.0,0.0248,1.19,2.5,0.0181,0.466
3580,24571,28.7,327.0,61.0,413.0,325.0,320.0,3.0,0.0611,7.07,2.5,0.137,11.4
3581,3905,119.0,329.0,0.0,339.0,328.0,329.0,6.0,0.017,0.517,3.0,0.0136,1.96
3582,19739,27.7,327.0,126.0,-1220.0,325.0,322.0,6.0,0.0964,12.5,3.0,0.0761,7.75
3583,24363,28.7,327.0,59.0,157.0,326.0,322.0,3.0,0.0712,10.2,2.5,0.0451,6.96
3584,3620,27.5,327.0,130.0,1450.0,325.0,323.0,6.0,0.0491,7.22,3.0,0.0905,14.7
3585,9912,119.0,330.0,0.0,-1960.0,329.0,330.0,50.0,0.0212,1.02,4.0,0.0181,2.62
3586,14822,29.7,326.0,2.0,-275.0,325.0,320.0,3.0,0.0606,8.07,4.0,0.0269,9.52
3587,1659,119.0,325.0,0.0,905.0,327.0,324.0,50.0,2.78e-19,0.0,4.0,2.69e-19,0.0
3588,5328,29.7,325.0,46.0,683.0,324.0,317.0,6.0,0.0798,9.72,4.0,0.154,15.2
3589,15041,29.7,326.0,30.0,-328.0,325.0,322.0,3.0,0.0898,6.25,4.0,0.124,10.1
3590,12176,28.5,327.0,69.0,768.0,325.0,323.0,3.0,0.0422,5.37,3.0,0.0966,10.9
3591,8671,27.7,324.0,121.0,-1280.0,323.0,316.0,12.0,0.112,21.0,4.0,0.0852,4.28
3592,10135,28.5,327.0,71.0,-1110.0,325.0,323.0,3.0,0.101,10.3,4.0,0.0196,2.35
3593,10935,27.5,327.0,2.0,2050.0,326.0,324.0,3.0,0.0931,9.5,4.0,0.0987,5.44
3594,24717,28.7,327.0,79.0,2120.0,325.0,317.0,3.0,0.0733,6.26,2.5,0.0917,7.63
3595,7845,77.0,326.0,7.0,-2050.0,324.0,327.0,50.0,0.124,28.8,4.0,0.161,48.6
3596,7593,29.7,324.0,2.0,510.0,322.0,314.0,20.0,0.0539,2.84,4.0,0.135,32.5
3597,260,29.5,326.0,39.0,857.0,325.0,318.0,6.0,0.0881,14.1,4.0,0.0901,5.8
3598,18650,28.7,327.0,67.0,630.0,326.0,321.0,3.0,0.0533,6.36,3.0,0.0937,10.7
3599,21783,28.5,327.0,83.0,436.0,325.0,317.0,3.0,0.0672,4.49,2.5,0.114,9.76
3600,19713,27.7,327.0,115.0,-1800.0,325.0,323.0,6.0,0.081,13.8,3.0,0.023,2.9
3601,636,28.5,326.0,84.0,-1430.0,325.0,322.0,6.0,0.0524,5.52,4.0,0.143,17.2
3602,20454,119.0,329.0,0.0,-273.0,327.0,329.0,50.0,0.0246,2.54,3.0,0.192,71.6
3603,16263,35.7,327.0,96.0,754.0,326.0,321.0,3.0,0.0206,3.33,4.0,0.0203,2.61
3604,7629,28.7,324.0,70.0,1200.0,323.0,320.0,20.0,0.122,33.3,4.0,0.0311,1.48
3605,2042,27.5,326.0,0.0,1590.0,325.0,319.0,50.0,0.154,4.01,4.0,0.0902,5.33
3606,18149,28.7,327.0,57.0,-405.0,326.0,323.0,3.0,0.0821,7.13,3.0,0.0869,10.3
3607,20440,29.7,326.0,37.0,-569.0,325.0,323.0,20.0,0.0656,12.1,3.0,0.128,30.8
3608,16892,55.7,330.0,0.0,2150.0,329.0,330.0,50.0,0.0579,2.79,3.0,0.0305,2.34
3609,6201,29.7,325.0,26.0,-363.0,323.0,316.0,6.0,0.0647,3.74,4.0,0.0599,11.5
3610,2923,119.0,329.0,0.0,339.0,328.0,329.0,6.0,0.0149,2.01,3.0,0.0275,1.15
3611,2544,119.0,325.0,2.0,905.0,326.0,323.0,50.0,2.78e-19,0.0,4.0,2.69e-19,0.0
3612,24073,27.7,327.0,120.0,1450.0,326.0,323.0,3.0,0.0687,6.94,2.5,0.112,9.27
3613,11162,28.5,326.0,79.0,-288.0,325.0,320.0,3.0,0.0766,9.23,4.0,0.0767,6.21
3614,10693,29.5,327.0,19.0,-1630.0,326.0,324.0,3.0,0.0688,7.12,4.0,0.108,8.82
3615,10193,28.5,327.0,2.0,331.0,326.0,318.0,3.0,0.125,10.9,4.0,0.0547,4.25
3616,18513,28.7,327.0,87.0,-1640.0,326.0,321.0,3.0,0.082,8.63,3.0,0.0862,10.6
3617,23925,29.7,327.0,22.0,1110.0,325.0,324.0,3.0,0.0412,4.38,2.5,0.116,11.6
3618,11683,27.5,327.0,118.0,-1190.0,325.0,323.0,3.0,0.0795,7.75,4.0,0.121,9.86
3619,23642,28.7,327.0,87.0,-1390.0,326.0,317.0,3.0,0.0721,8.2,2.5,0.0463,0.323
3620,15455,27.7,327.0,125.0,-719.0,326.0,320.0,3.0,0.0716,3.16,4.0,0.0851,10.2
3621,21219,28.5,327.0,66.0,-1270.0,326.0,318.0,3.0,0.0708,5.47,2.5,0.091,9.5
3622,17036,27.7,327.0,106.0,-298.0,326.0,322.0,3.0,0.0688,9.76,3.0,0.0878,9.61
3623,15084,27.7,327.0,114.0,-1640.0,326.0,319.0,3.0,0.0635,5.1,4.0,0.106,9.98
3624,7336,29.7,324.0,23.0,446.0,323.0,319.0,20.0,0.13,35.1,4.0,0.0756,5.98
3625,8090,119.0,327.0,0.0,-2050.0,326.0,327.0,50.0,0.0179,0.873,4.0,0.0183,1.65
3626,18222,27.7,327.0,123.0,1290.0,326.0,324.0,3.0,0.0594,8.7,3.0,0.106,10.4
3627,18313,119.0,330.0,2.0,42.0,328.0,330.0,50.0,0.0215,1.9,3.0,0.0154,2.04
3628,4727,29.5,325.0,29.0,232.0,324.0,315.0,6.0,0.125,13.5,2.5,0.0174,1.65
3629,5569,27.7,324.0,97.0,-1460.0,323.0,318.0,6.0,0.0721,8.76,4.0,0.115,12.4
3630,8909,55.7,327.0,0.0,-978.0,326.0,327.0,50.0,0.048,2.85,4.0,0.0199,1.95
3631,1289,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
3632,17751,27.7,327.0,2.0,1490.0,326.0,324.0,3.0,0.0446,2.16,3.0,0.0905,10.4
3633,15334,29.7,327.0,26.0,-803.0,325.0,321.0,3.0,0.0579,1.01,4.0,0.0836,9.41
3634,23558,36.9,327.0,96.0,-1040.0,326.0,324.0,3.0,0.0222,3.27,2.5,0.0167,1.71
3635,5579,29.7,325.0,34.0,-37.2,323.0,320.0,6.0,0.0616,9.72,4.0,0.0615,12.7
3636,2133,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
3637,18126,29.7,327.0,35.0,2100.0,326.0,322.0,3.0,0.0986,11.4,3.0,0.0563,10.7
3638,15303,29.7,326.0,30.0,-339.0,325.0,320.0,3.0,0.0828,8.54,4.0,0.0647,7.69
